,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
101,-181.723630486631,85.34532229278477,-134.79920666584786,-9.226224788278804,-44.07792605821499,-20.425223051145466,-19.360444108690956,-11.307646653214414,-8.357832101152962,-3.0758173119032257,-6.339919889057143,0.9179312050108344,-10.174267852906103,0.22766920195606238,-1.2615111556424123,4.730477889961715,-3.217148072884635,8.295232628187241,-0.7696550568896028,4.405248093141238,-1.0548518804971747,1.0217462777726425,-3.1261594660745726,5.5199274592817105,-2.140356373587466,2.1239039985486703,-3.463449677032476,-0.01295959492584208,0.6402288308453259,-2.7756266630842092,-7.259737302460581,2.5663468607926956,1.775992507936831,4.566013069712215,4.430004388392855,3.7604876847281234,-0.5588210008900942,2.5277463984499486,0.7783315806701723,1.7682903422492564
1014,-381.2280415897455,83.05995631850553,17.786257357678906,29.82352919868152,-4.283399214517378,-8.328777259858846,-4.626982567760634,-1.4994146270736564,-3.772223268493257,-2.906199818476722,-6.350989653078653,0.06137645222420391,-9.46096984639913,5.777573850148588,-1.9640985143502763,12.550648572795293,3.778589900569408,12.501755554375528,4.331669735827815,10.831212887607842,1.9331623178873778,5.333923327322419,1.7481995805119634,6.672457610621255,-3.8892080549807426,2.529819347765552,0.7649007135984162,0.09837124938039815,-0.32541223972794375,4.640130569376914,1.6703206363902467,1.1670566944575487,1.661578522184126,3.5768974677759764,0.1229603845882169,4.743007831092897,-0.1144718493154741,0.29103370133472556,0.993942647875578,2.7210458803311903
1015,-33.97435448100017,128.26670067662957,-5.6762234662387625,29.56081452390799,-12.038168060814677,10.939690364282901,-10.947152673323377,6.676810652329481,-13.066017226553571,1.8068807248276755,-10.561411485380649,-1.0453326429816547,-11.386778155133081,-4.57461436929293,-11.099078526338749,-1.9293231093107894,-7.135337214660853,-3.3490863030830615,-6.567703115486859,-2.079128486806525,-4.360373790773839,-1.9610885820965933,-6.527094781288559,-5.5638509639969875,-10.989876939561006,-6.344167974957748,-8.254869946555603,-3.8461226130368527,-5.985771522229991,-1.0620195622980926,-2.7038986249883474,0.4043572564883079,-2.81976328609469,0.2497152656955864,-3.3243380500633046,0.6218788957959199,-2.9821546752772363,1.4287291671977116,-2.5212891166402622,0.32381800741590194
1017,-528.8440197230195,3.078313764477616,-38.93952668222494,-5.200034246353599,-1.8978209219420252,11.530636902248057,6.66231966348204,0.27775947409273516,-7.056269036737878,14.78156052963083,19.589819750572726,-2.632692680617862,-12.600278971095506,-0.8044619914667566,-7.295233999301601,0.7408727157654815,1.5029630005706953,-8.776307311633945,-1.2679803030847452,4.114984579172013,0.4380799888945224,0.2980288887435561,-5.2988552001368525,-1.5047250950607898,-0.04096356942149468,-4.9637135910138905,0.054985171761539914,7.181794866657223,0.8287485502687871,-3.15720030275593,5.239249419098659,4.394033699531573,-0.5245999964902776,-1.5368663340960804,-1.0679546976417231,-3.2399013517732826,-0.23097486049180055,1.1962960988586089,-6.878933732333874,0.4419899617435535
1018,-245.88340983724527,199.45734124821865,4.748472576240827,12.539698348931164,-21.217282663639075,6.6148660373654256,-1.294387891387469,-20.65876723127457,-12.05471130304107,-9.322403236111587,-1.3285392943154728,8.937709700495573,-5.4606138349663365,-6.053145105730254,7.624294156150908,11.974961669252343,-0.5204270985117243,-6.4226952907369474,-3.141983048317756,1.8521374190481519,-1.771992034743172,3.24776522608966,-1.7207267235782797,2.4154657132968986,-3.1828273247895247,-2.727439780110037,-5.919384000405326,-1.645608323545706,8.057826445729006,7.058705224368799,-9.337010296124175,-7.8717587812033205,5.83543774425866,10.579806487877761,5.991736835065229,-0.4145205349994834,-12.488578249662881,-6.246012573194011,-1.2455195733871838,5.460227541973368
1021,-573.8729366751389,90.81001606927188,-25.053538138665242,-0.9693658606754183,-6.881574752392073,-2.8941601790325007,-0.5317306761011068,6.960617998475933,6.921679667884601,9.312675738244268,-2.8097488878718675,3.88570783739241,-1.9251804775424055,-4.821530702975882,-1.9578912803221202,4.491942392836361,-0.4707933338211457,1.3636462166164909,1.933293954587097,5.4409615979480455,1.0468174080063315,2.014295647332448,-1.0528986654412522,1.5749919919306719,-0.3785672299268035,0.5677427361627977,1.896335439243851,1.87259410805065,-0.10027802443232052,-0.42292014270717737,-0.5522630360390696,0.41086258152986055,-0.044997377442224464,1.901769658657625,2.099603062756669,2.6653068094563506,0.14845994852084496,1.2596363796237062,0.09406955725291473,0.04152207706467039
1022,-207.0561288706314,96.34282959144592,-40.875140216600585,-28.792273427716555,-28.975197943621886,1.0805181762891778,-34.024547201752625,-14.493297016734697,-9.22228118166961,-19.90680301665,-10.935498413981493,3.037597192450909,-14.12191759032274,-12.715528417299325,-9.819557164676455,-4.299840644665019,-5.326483840110151,-0.8371578841570959,-8.787749341102383,-4.267929507083803,-3.6014210715372896,-1.0590823023579878,-6.750981020454635,-1.538059919429571,-4.711942137833454,0.46147926530290745,-6.087869096058953,-1.608791518902225,-1.1792628011824173,4.661471087908052,-6.409800649725028,-2.0728548601743375,-4.251015825839798,4.167954026841503,-2.747823045343329,1.3586479970324226,-3.433317699335737,-5.4819814339715025,-3.993135924465897,2.3451218995094667
1024,-238.8040032134076,83.93303822703616,-57.73854735382498,64.76640329476496,33.46343065566107,-21.746772273246584,4.652066309800732,38.19387827071598,0.2618491811241943,0.6633022403243868,7.469538112693415,8.825098310882815,-2.873081559583021,2.3123055559224572,-3.5983105896125376,0.7602702715358114,-1.494668999458769,1.8137576206859563,-5.308266808054388,2.643309615234656,-0.975290480206779,1.5582623331279104,-4.8371842769618105,2.2136925212231815,-3.19574355291081,1.2021919971352906,-2.298459995847168,1.3851027517152292,-4.793322657447602,0.6886359562203833,-3.859940147690272,1.0133100485634527,-3.3397803224800513,-0.33578103066945003,-2.2736289445120494,2.7352605221922186,-2.763675447707392,0.933532500581308,-2.6837488055642975,0.7482649301743642
1025,-95.72053096143571,81.09927144827469,-5.83782434099423,32.678608746853214,-1.0221576516912851,12.833443557844932,8.150262345032798,6.457589368976691,-7.711103115335908,11.10974689207666,-3.7380138296764036,8.278447527997873,-0.0745746840716853,8.162194087629755,-6.372286315358818,7.373474408760886,-0.21204041584060934,0.8892763805073788,-4.361053516827836,2.174367576688807,-3.333934502364114,0.23625835712416737,-0.8169093190606893,5.790721850829253,-2.5746125040242416,3.9931004479836667,-7.128209295689398,0.40763784974645767,-2.083426175885672,2.7757414063753774,-6.2591523248212235,2.1637201690814014,-3.928446984510053,3.716975299148858,-4.6848542051085715,-0.41912823664529447,-2.0660063432754447,2.9390040307932295,-5.252360891461999,-0.8554487358772989
1026,-39.49708383153646,166.40975482841478,-53.94821207928138,6.414841695682001,-16.970334578035146,-0.5273007841194082,-12.784986934179994,-2.5888295147627667,-10.762195232295984,-3.2192173156237573,-9.866883002603414,-1.7181897316251022,-6.430172810743323,-1.670469225507325,-7.066337107125199,2.2153400712484634,-5.168158180763429,2.0447912963747283,-3.5170278266771193,0.931427651602421,-3.898107248427007,-0.02859668081034926,-4.557688074854369,0.3174968605620667,-4.221437122221904,2.9655300060549563,-2.015618198238956,2.820255604147486,-2.6352740608241247,0.730351596167551,-3.1297219209461478,0.502325337325688,-2.731422157343125,1.3918618472577404,-2.084225907002521,1.6302559889017818,-2.7744533626250396,0.8735722558776494,-1.9014986311348079,1.8302719107636882
1027,-197.92008776334913,125.32184694275875,-37.16317681567956,15.685676941365594,-20.477350500740062,0.9460953735226071,1.2734616890171306,-8.989174880338666,-5.7678191688968825,0.6151858327095714,-1.9322431425575122,3.566097335822907,-13.625594797265716,-1.7997089673406297,-8.88586481143587,2.663056952105755,0.4644305036360489,0.6416176010295337,-3.6292662524045882,7.093806549211241,0.11406039949465555,-2.1363069682345883,-6.671061798822468,4.507224131547566,2.5213139685458392,6.819654238805133,-1.7010841113253048,2.9170980605764516,-3.974206186098606,2.0945033027282305,1.699335371828301,4.637985745198465,-2.9570554666766014,3.346601563096439,-1.4877065977618957,2.727928603536353,-2.023079699602986,1.0109955177034493,-3.513619278495368,1.8535533207782964
1028,-198.0338993687941,95.16145968140336,9.95111133555782,20.178073123081607,0.6614627449842645,13.455581799513794,0.14405046379850625,10.559570457430244,1.0950747472403424,8.643117104681641,2.9210229087950625,6.730780435483932,5.6287365195521275,9.829125162607744,7.247513805058612,3.653169437621069,3.4152092030346686,5.335724696060158,4.691689623464325,11.355628310048859,3.446569473528323,0.5437415901606237,-3.47052274016433,5.250542324287437,3.3994272150856957,4.526316993844685,2.2802042344796067,8.197659085889097,1.6850287711921648,1.7611473992734423,-2.5695382619057416,2.4782720705137504,2.7223525710624386,4.560720542965738,-1.3739361687232265,-2.2460849161366747,-5.454068443564434,-0.8000755948638317,-1.9981652494791426,0.43373542214855004
1029,-159.3870738438512,121.17100005319237,-3.583171063710254,19.356793240855918,9.347604056580247,4.958775881671765,3.493413334526566,3.1681657857340286,-2.444103695303759,8.732694010037836,-5.985553517769472,6.643147303446956,-3.616155834645371,0.793083053351233,-2.823149541115277,2.625189189713761,-5.287630423451787,-0.5215945156435182,-5.425397643635278,-1.4819891338773723,-6.84695843695274,-2.160407020983445,-10.067828128156828,-2.8377136554667857,-5.762220853770399,0.8415201069812414,-0.5012813186571514,7.649232002478217,0.3381220639077361,2.6988107913205477,-7.865948699941488,-3.520429632403227,-0.7076523631440259,3.23571058515004,-0.31525753657372646,2.9255213978896166,-3.6833344289548164,-0.6313058924065298,-2.08351040489573,0.9686411389121272
103,-44.29875404769063,118.34844198388441,3.145728791447077,21.089700092024547,-12.300462139177146,6.328322296993226,-2.881291960530953,2.837424611421786,-5.844710459784804,3.9348387106449936,-3.477022388583468,6.510697774105773,1.7320356006712725,10.384761298580335,0.03280555433686393,2.9794077430656256,0.5900173954960526,-1.7664969491440266,2.5278519506873924,3.3322789606511525,-5.613550784831178,3.421983930783232,0.2240269196545997,6.35703089264615,2.0513860338641314,6.538483370500216,-2.9861211512365378,2.540709754165033,-6.112625355800934,-1.617406521481001,-2.3172582950299274,3.085828433637671,-4.084604479652111,1.1467659632383096,-2.646275255727412,1.2065852721790495,-1.8210681063797483,0.6760024103364436,-4.115582858758241,1.768720161460403
1030,-212.38618909262382,157.02356411044687,-22.351531995637583,19.035090877560307,-6.38454566199396,10.455631391214297,-5.484560203196208,0.8933973561949735,4.590388594783091,-5.347139301689568,1.1931267653976174,-3.442838218878421,-10.39910876464412,7.249538057619757,-6.770785761734438,4.283862756275459,-3.209120915233477,1.7934494506773835,0.6135357910075874,-5.264375055541075,-3.6242178230806714,2.4234824979253875,-8.111886847440182,3.17964492782124,-7.399797897634324,0.6936013210167944,-1.341800039881922,0.4680925690746758,0.4428144831117286,0.4753131215379782,-3.8888705866776085,1.6339570321739967,-7.609859500122764,1.6858778743790068,-2.7977510602448263,-1.7843016074987408,-2.4559432971831603,-0.1689615195028315,-5.810184599264,3.305229928141337
1032,-316.0302537500878,140.27642401037227,-20.715550131732826,14.067110600125982,-17.83220310206351,2.3550091531609,-4.003468277042191,-6.259220660102022,-11.52057769362037,3.022431982425867,-7.131798047383314,3.4705549685984534,-2.6620403407913704,3.3408316441543655,-2.4022877458623593,0.9825833435650924,-4.697284222274605,-1.5721683380593146,-3.0099561910657187,1.3483740804517668,-5.540167392642635,0.543757960527961,-1.86152470091736,3.048401382066605,-0.7915297416613944,5.999481469465969,2.7692487830068737,6.038465933620482,-1.7556951942910872,1.853655804751332,-0.6464359253333244,5.933903652393827,1.6781856413222966,0.5778226168821041,-3.0631949751964753,1.3724930572751175,-2.9524671160362064,4.729426779278594,3.8106316268241036,4.075897181395909
1034,-492.4892242507432,89.40527353849427,-14.226885614749802,-28.76332723575545,-21.23325246389236,-12.30507722604863,-16.054285290894654,-0.8780113981171551,-2.307594312617391,-3.8672444123919263,0.945197629478027,5.115051325137588,6.388090018649002,6.834283881262195,5.775638779208696,0.63395966364694,-1.9611483371416232,1.2964223933104435,-0.8871839000657458,-3.021301279694057,-6.088900432164431,-6.46001427782598,-4.257692461422848,2.6184360912833644,7.7577181622878495,9.606175289687153,9.80483626604014,7.0176521239858225,0.7448933915050199,0.40208650279585756,4.373137942064683,5.553364720054143,0.987891192350034,0.739036925839249,0.9467762999361802,1.8744528038253678,2.343862753271825,0.8841143291220613,0.0393818591226396,1.0680298071973067
1036,-406.86113369788274,137.57177315633714,-17.647606455167242,31.76951698907025,1.7452085381265425,27.979163098349726,15.643608184558653,21.77664703096472,11.776493081637568,13.441791663310331,0.4731114059767572,6.217681001640484,-6.823702072024452,3.753636969837704,-6.846933954226035,-1.329761911797169,-6.424604385877535,0.0878212965106551,-8.227936607597696,-2.1188496952700686,-6.9418692899083085,-2.956164689836321,-5.585234020513266,-1.7995537601994824,-5.112645784158011,0.05546977056240616,-6.417856934736757,-0.7480337466827507,-4.473272563898681,1.2098246712411163,-4.2718251842492085,0.40709066514437875,-2.3509697318048115,2.1701677621192066,-1.947608952955575,2.0355999915961958,-2.285165144035477,2.6670192135626656,0.015415044057900883,1.1459723001336166
1038,-314.060859009214,79.60386602701786,-13.272766264673615,-13.803739004753057,-10.61043264366281,-19.66571200946457,-27.450600684456923,-15.212244956250649,-10.709102995108179,-6.558422471882706,-23.05987602283172,-2.395748465627845,-14.085402943895009,-12.558695419306053,-1.7536779778937193,-1.5300597979486785,-6.851196507645675,-0.7665333464371756,-13.287359521746799,-4.761979443417499,-8.04799528627763,-5.269574792189123,-6.651108757809889,-4.906465387079949,-13.138411395945583,0.4649505926830552,-9.429743681277282,-1.5777621274321034,-5.060823295106893,1.9782225966575917,-3.1236413476248024,-1.0096900179850312,-5.3929638702931495,2.864882912052579,-6.01574193973512,-5.713937901663224,-4.421287235244528,-2.420982393721972,-5.063835307983966,1.458159091389305
104,-95.08081481405928,85.89979654070956,-5.961848642555238,31.243849420428308,-13.247932276360961,12.930391092227955,6.029531040717765,5.803862775326033,-13.572671206321928,11.876011730915197,-3.493990813641214,7.772377568751529,-5.756316785346892,9.05276813772782,-7.35739706415318,6.159800723406476,-4.406057988982868,1.0260923290628994,-6.4001096214856625,6.288364138767522,-5.014639782484845,-3.4391393016492886,-3.236194402472306,4.077072569789685,-0.5062392735190226,8.86736226939173,1.4163848248364233,0.26402128665209507,-4.682278729555802,-3.1100902917072184,-7.784033587621378,2.5309364343400675,-1.764868992728052,2.0651586467043184,-2.2625167816387637,-1.204153962385509,-0.05100030157726196,4.700856394122494,-3.213008856842154,3.8496984494473243
1040,-353.04943708565014,137.14114457137157,2.8204242537786746,20.305446541371985,13.848420734132828,11.935393196173122,11.125055630040416,12.636507314922437,3.189934361762699,6.544034373096675,-0.9936112106885183,7.169119729951807,0.106420975598658,8.551667940849832,-0.1573498654160543,3.043697808389055,0.980382977729508,1.6262906716588068,-1.4757239011637364,2.731905280445781,-0.3020379290557938,4.5093417922212,0.9523565455658277,4.529912084188412,3.847919925365033,6.343590977538133,2.7510332724257944,4.647191947328807,0.7354734759426534,4.242495470239321,1.8320184021087758,3.0798926248622,1.485945691527456,1.8177059936705202,2.143237262436055,3.0347875778652176,0.5793910679597624,0.8283421934404096,-0.9873182326806063,0.28150334422550405
1042,-106.14656074200443,102.44258202493504,-14.94050425088305,25.59405841636539,-14.249552773376593,14.296469924307882,2.999541989314842,6.530317943139128,-9.670591410689276,12.854111290948543,-0.5883162276265019,6.224026068096291,-5.302321429273843,6.631824292138973,-4.211569674975351,7.19820820662611,-1.35301264113538,1.1911399068974289,-6.171852416257685,3.086841245318525,-6.017347179080289,-3.6703295784338765,-1.5703942550865957,4.806243737235475,-7.050683561461478,1.4539079664002343,-3.58131156872939,-0.462937081226963,-4.737107953901748,1.562225261187216,-4.030398317683586,3.369460529156195,-3.651076005096174,0.4800036980502754,-1.6867783824052647,-0.21641359913213506,-2.0901224020162874,-0.8212387210589115,-6.395214010937271,-2.293504155106585
1043,-14.2055601017727,112.04224578993208,0.2783638484297547,22.253327128202002,-10.13591261420374,7.342902096703629,-0.8343019973424992,4.361670680802254,-5.188953776109396,5.526565137636187,-2.825662973798251,7.831593222629789,3.380212357647145,12.017098868192885,0.663308365193089,2.964648940783835,0.747012582652045,-0.6546410072940047,3.2267567340774312,3.221585518086751,-4.111909092981331,4.098464757892514,0.19623381245738347,6.139633929244681,1.1440327611715726,6.917540804900287,-3.043305905818054,1.0022845489369463,-6.709328004093015,-1.6982988308920404,-3.4490102107568923,1.347456912123063,-3.787978320862205,1.6065943164477778,-3.632086927302614,0.9363646872936706,-3.149017016172141,1.5374601117311548,-3.452899884673295,1.4513275285560137
1044,-262.38053002948834,151.46482271103872,-2.396146813854029,0.9128657030347787,1.6439720726165508,12.734971502894073,-7.736413090913797,7.530853566954277,0.4844485370387199,9.260798062212727,-6.657770203050805,3.9730417567609475,-5.110197575683907,7.758292000482504,-2.395229998785034,3.475645763790712,-5.812164954744063,3.880164001387207,-0.3851505932970387,1.8360292027021707,-3.048947928721031,5.098097286443,-2.3706744897274548,2.6214264140282015,0.6645051324347869,3.653553860687591,-0.42745682471016333,-1.564784088716836,-6.631446429327161,0.6200321940402295,-0.863620471691741,3.303429721988587,-3.8002928196564456,-1.9300504769042406,-8.229481110691639,-3.8005683209186074,-6.4891976926169255,1.2673184749425594,-2.498833027385549,0.4704324742006167
1045,-74.40085270751723,75.0397646784931,-5.66392805409049,18.564509760717115,-4.11119231544439,12.40865854104698,-2.2481626325987025,-3.091904907574409,5.978853986212734,7.771743538454999,9.372380056926044,-0.6831957332835696,-0.7930397552685499,3.4500937066145867,-13.815182374929309,2.924947287798159,-3.516664473764299,10.753436687542203,1.9253367571329065,-0.5791427678395104,1.6709094152218726,9.660795517737231,-4.319742675331278,0.8629302570656041,-1.480819489970375,8.947222526600632,7.442882767924502,6.234580507514063,1.3386094661863583,8.6746725846533,-2.9336939477511215,3.935156965538563,1.9503693371972262,1.8360790292440594,-1.3847697970099617,4.09266607099062,0.16390906178784184,-2.182402691000078,1.6808339791024336,3.8582999450872224
1047,-112.25894488740464,102.3279194756907,-46.102483947252395,35.645569089499396,-26.600826742593263,-11.444086439485462,8.751931592365697,-1.7390052817315553,-16.75141989825548,10.838559548550744,-16.36922296099415,5.338350681265574,-5.296453961566912,1.5830970201078989,-0.509276976416564,10.924643904878732,-1.8352687099859146,2.6865860980892045,-3.505735178452403,7.8385518605118865,-3.7024840567692556,-8.024506959690616,-6.90882787097932,-1.4911961304788934,-5.147502376210324,0.970363983900322,-4.838488186295461,2.300338350536973,5.58214388970533,4.413095609364622,-6.955139218604538,-7.4807205333798805,-0.2312931749803183,7.721234168566205,-1.2457596003006601,-2.432387644224958,-3.6996478704997564,-5.931518822804401,-6.41851949963591,7.196612755062033
1048,-375.6291403352077,149.52364354397938,-11.437493203026795,30.46208578628466,5.646693774345999,16.199775915529727,-0.8551829120988584,9.660618416077616,-3.697431695616753,5.87433709221172,-3.8371742928661425,1.9596104798208143,0.47200125852105806,4.528298880901281,-2.9858993589540286,4.634730552296131,-3.2683683526214176,0.6016893817148458,-4.049610410338881,5.000642993956056,0.5048895748037452,2.438288517572536,0.10854579504067476,5.524260419101571,-0.006108411188772479,-0.9302325647276009,-2.0673559102917354,-0.07598158264642073,-2.976499730518758,2.0364803174646493,-3.3861713626730627,2.672795575973186,-1.7155517987086182,1.5908416443084545,-2.8203664381559936,2.949852804901369,-6.5277471434208,2.8095962981880227,-5.01268032164651,-0.7706927318230755
